0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
578, 11,11,10,8,9,7,9,10,11,8,
579, 11,11,10,8,9,7,11,10,11,8,
580, 11,11,10,8,9,7,11,10,11,8,
581, 11,11,10,8,9,7,11,10,11,8,
582, 11,11,10,8,9,7,11,10,11,8,
583, 11,11,10,8,9,7,11,10,11,8,
584, 11,11,10,8,9,7,11,10,11,8,
585, 11,11,10,8,9,7,11,10,11,8,
586, 11,11,10,8,9,7,11,10,11,8,
587, 11,11,10,8,9,7,11,10,11,8,
588, 11,11,10,8,9,7,11,10,11,8,
589, 11,11,10,8,9,7,11,10,11,8,
590, 11,11,10,8,9,7,11,10,11,8,
591, 11,11,10,8,9,7,11,10,11,8,
592, 11,11,10,8,9,7,11,10,11,8,
593, 11,11,10,8,9,7,11,10,11,8,
594, 11,11,10,8,9,7,11,10,11,8,
595, 11,11,10,8,9,7,11,10,11,8,
596, 11,11,10,8,9,7,11,10,11,8,
597, 11,11,10,8,9,7,11,10,11,8,
598, 11,11,10,8,9,7,11,10,11,8,
599, 11,11,10,8,9,7,11,10,11,8,
600, 11,11,10,8,9,7,11,10,11,8,
601, 11,11,10,8,9,7,11,10,11,8,
602, 11,11,10,8,9,7,11,10,11,8,
603, 11,11,10,8,9,7,11,10,11,8,
604, 11,11,10,8,9,7,11,10,11,8,
605, 11,11,10,8,9,7,11,10,11,8,
606, 11,11,10,8,9,7,11,10,11,8,
607, 11,11,10,8,9,7,11,10,11,8,
608, 11,11,10,8,9,7,11,10,11,8,
609, 11,11,10,8,9,7,11,10,11,8,
610, 11,11,10,8,9,7,11,10,11,8,
611, 11,11,10,8,9,7,11,10,11,8,
612, 11,11,10,8,9,7,11,10,11,8,
613, 11,11,10,8,9,7,11,10,11,8,
614, 11,11,10,8,9,7,11,10,11,8,
615, 11,11,10,8,9,7,11,10,11,8,
616, 11,11,10,8,9,7,11,10,11,8,
617, 11,11,10,8,9,7,11,10,11,11,
618, 11,11,10,8,9,7,11,10,11,11,
619, 11,11,10,8,9,7,11,10,11,11,
620, 11,11,10,8,9,11,11,10,11,11,
621, 11,11,7,8,9,11,11,10,11,11,
622, 11,11,7,8,9,11,11,10,11,11,
623, 11,11,7,8,9,11,11,10,11,11,
624, 11,11,7,8,9,11,11,10,11,11,
625, 11,11,7,8,9,11,11,10,11,11,
626, 11,11,7,8,9,11,11,10,11,11,
627, 11,11,7,8,9,11,11,10,11,11,
628, 11,11,7,8,9,11,11,10,11,11,
629, 11,11,7,8,9,11,11,10,7,11,
630, 11,11,7,8,9,11,11,10,7,11,
631, 11,11,7,8,9,11,11,10,7,11,
632, 11,11,7,8,9,11,11,10,7,11,
633, 11,11,7,8,9,11,11,10,7,11,
634, 11,11,7,8,9,11,11,10,7,11,
635, 11,11,7,8,9,11,11,10,7,11,
636, 11,11,7,8,9,11,11,10,7,11,
637, 11,11,7,8,9,11,11,10,7,11,
638, 10,11,7,8,9,11,11,10,7,11,
639, 10,9,7,8,9,11,11,10,7,11,
640, 10,9,7,8,9,11,11,10,7,11,
641, 10,9,7,8,9,11,11,10,7,11,
642, 10,9,7,8,9,11,11,10,7,11,
643, 10,9,7,8,9,11,11,10,7,11,
644, 10,9,7,8,9,11,11,10,7,11,
645, 10,9,7,8,9,11,11,10,7,11,
646, 10,9,7,8,9,11,11,10,7,11,
647, 10,9,7,10,9,11,11,10,7,11,
648, 10,9,7,10,9,11,11,10,7,11,
649, 10,9,7,10,9,11,11,10,7,11,
650, 10,9,7,10,9,11,11,10,7,11,
651, 10,9,7,10,9,11,11,10,7,11,
652, 10,9,7,10,9,11,11,10,7,11,
653, 10,9,7,10,9,11,11,10,7,11,
654, 10,9,7,10,9,11,11,10,7,11,
655, 10,9,7,10,9,11,11,10,7,11,
656, 10,9,7,10,9,11,11,10,7,11,
657, 10,9,7,10,9,11,11,10,7,11,
658, 10,9,7,10,9,11,11,10,7,11,
659, 10,9,7,10,9,11,11,10,7,11,
660, 10,9,7,10,9,11,11,10,7,11,
661, 10,9,7,10,9,11,11,10,7,11,
662, 10,9,7,10,9,11,11,10,7,11,
663, 10,9,7,10,9,11,11,10,7,11,
664, 10,9,7,10,9,11,11,10,7,11,
665, 10,9,7,10,9,11,11,10,7,11,
666, 10,9,7,10,9,11,11,10,7,11,
667, 10,9,7,10,9,11,11,10,7,11,
668, 10,9,7,10,9,11,11,10,7,11,
669, 10,9,7,10,9,11,11,10,7,11,
670, 10,9,7,10,9,11,11,10,7,11,
671, 10,9,7,10,9,11,11,10,7,11,
672, 10,9,7,10,9,11,11,10,7,11,
673, 10,9,7,10,9,11,11,10,7,11,
674, 10,9,7,10,9,11,11,10,7,11,
675, 10,9,7,10,9,11,11,10,7,11,
676, 10,9,7,10,9,11,11,10,7,11,
677, 10,9,7,10,9,11,11,10,7,11,
678, 10,9,7,10,9,11,11,10,7,11,
679, 10,9,7,10,9,11,11,10,7,11,
680, 10,9,7,10,9,11,11,10,7,11,
681, 10,9,7,10,9,11,11,10,7,11,
682, 10,9,7,10,9,11,11,10,7,11,
683, 10,9,7,10,9,9,11,10,7,11,
684, 10,9,7,10,9,9,11,10,7,11,
685, 10,9,7,10,9,9,11,10,7,11,
686, 10,9,7,10,9,9,11,10,7,11,
687, 10,9,11,10,9,9,11,10,7,11,
688, 10,9,11,10,9,9,11,10,7,11,
689, 10,9,11,10,9,9,11,10,7,11,
690, 10,9,11,10,9,9,11,10,7,11,
691, 10,9,11,10,9,9,11,10,7,11,
692, 10,9,11,10,9,9,11,10,7,11,
693, 10,9,11,10,9,9,11,10,7,11,
694, 10,9,11,10,9,9,11,10,7,11,
695, 10,9,11,10,10,9,11,10,7,11,
696, 10,9,11,10,10,9,11,10,7,11,
697, 10,9,11,10,10,9,11,10,7,9,
698, 10,9,11,10,10,9,11,10,7,9,
699, 10,9,11,10,10,9,11,10,7,9,
700, 10,9,11,10,10,9,11,10,7,9,
701, 10,9,11,10,10,9,11,10,7,9,
702, 10,9,11,10,10,9,11,10,7,9,
703, 10,9,11,10,10,9,11,10,7,9,
704, 10,9,11,10,10,9,11,10,7,9,
705, 10,9,11,10,10,9,7,10,7,9,
706, 10,9,11,10,10,9,7,10,7,9,
707, 10,9,11,10,10,9,7,10,7,9,
708, 10,9,11,10,10,9,7,10,7,9,
709, 10,9,11,10,10,9,7,10,7,9,
710, 10,9,11,10,10,9,7,10,7,9,
711, 10,9,11,10,10,9,7,10,7,9,
712, 10,9,11,10,10,9,7,10,7,9,
713, 10,9,11,10,10,9,7,10,7,9,
714, 10,9,11,10,10,9,7,10,11,9,
715, 10,9,11,10,10,9,7,10,11,9,
716, 10,9,11,10,10,9,7,10,11,9,
717, 10,9,11,10,10,9,7,10,11,9,
718, 10,9,11,10,10,9,7,10,11,9,
719, 10,9,11,10,10,9,7,10,11,9,
720, 10,9,11,10,10,9,7,10,11,9,
721, 10,9,11,9,10,9,7,10,11,9,
722, 10,9,11,9,10,9,7,10,11,9,
723, 10,9,11,9,10,9,7,10,11,9,
724, 10,9,11,9,10,9,7,10,11,9,
725, 10,9,11,9,10,9,7,10,11,9,
726, 10,9,11,9,10,9,7,10,11,9,
727, 10,9,11,9,10,9,7,10,11,9,
728, 10,9,11,9,10,9,7,10,11,9,
729, 10,9,11,9,10,9,7,10,11,9,
730, 10,9,11,9,10,9,7,10,11,9,
731, 10,9,11,9,10,9,7,10,11,9,
732, 10,9,11,9,10,9,7,10,11,9,
733, 7,9,11,9,10,9,7,10,11,9,
734, 7,9,11,9,10,9,7,10,11,9,
735, 7,9,11,9,10,9,7,10,11,9,
736, 7,9,11,9,10,9,7,10,11,9,
737, 7,9,11,9,10,9,7,10,11,9,
738, 7,9,11,9,10,9,7,10,11,9,
739, 7,9,11,9,10,9,7,10,11,9,
740, 7,9,11,9,10,9,7,10,11,9,
741, 7,9,11,9,10,9,7,10,11,9,
742, 7,9,11,9,10,9,7,10,11,9,
743, 7,9,11,9,10,9,7,10,11,9,
744, 7,9,11,9,10,9,7,10,11,9,
745, 7,9,11,9,10,9,7,10,11,9,
746, 7,9,11,9,10,9,7,10,11,9,
747, 7,9,11,9,10,9,7,10,11,9,
748, 7,9,11,9,10,9,7,10,11,9,
749, 7,9,11,9,10,9,7,10,11,9,
750, 7,9,11,9,10,9,7,10,11,9,
751, 7,9,11,9,10,9,7,10,11,9,
752, 7,9,11,9,10,9,7,10,11,9,
753, 7,9,11,9,10,9,7,10,11,9,
754, 7,9,11,9,10,9,7,10,11,9,
755, 7,9,11,9,10,9,7,10,11,9,
756, 7,9,11,9,10,9,7,10,11,9,
757, 7,9,11,9,10,9,7,10,11,9,
758, 7,9,11,9,7,9,7,10,11,9,
759, 7,9,11,9,7,9,7,10,11,9,
760, 7,9,11,9,7,9,7,10,11,9,
761, 7,9,11,9,7,9,7,10,11,9,
762, 7,9,11,9,7,9,7,10,11,9,
763, 7,9,11,9,7,9,7,10,11,9,
764, 7,9,11,9,7,9,7,10,11,9,
765, 7,9,11,9,7,9,7,10,11,9,
766, 7,11,11,9,7,9,7,10,11,9,
767, 7,11,11,9,7,9,7,10,11,9,
768, 7,11,11,9,7,9,7,10,11,9,
769, 7,11,11,9,7,9,7,10,11,9,
770, 7,11,11,9,7,9,7,10,11,9,
771, 7,11,11,9,7,9,7,10,11,9,
772, 7,11,11,9,7,9,7,10,11,9,
773, 7,11,11,9,7,9,7,10,11,9,
774, 7,11,11,9,7,9,7,10,11,9,
775, 7,11,11,9,7,9,7,10,11,9,
776, 7,11,11,9,7,9,7,10,11,9,
777, 7,11,11,9,7,9,7,10,11,9,
778, 7,11,11,9,7,9,7,10,11,9,
779, 7,11,11,9,7,9,7,10,11,9,
780, 7,11,11,9,7,9,7,10,11,9,
781, 7,11,11,9,7,9,7,10,11,9,
782, 7,11,7,9,7,9,7,10,11,9,
783, 7,11,7,9,7,9,7,10,11,8,
784, 7,11,7,9,7,9,7,10,11,8,
785, 7,11,7,9,7,9,7,10,11,8,
786, 7,11,7,9,7,9,7,10,11,8,
787, 7,11,7,9,7,9,7,10,11,8,
788, 7,11,7,9,7,9,7,10,11,8,
789, 7,11,7,9,7,9,7,10,11,8,
790, 7,11,7,9,7,9,7,10,11,8,
791, 7,11,7,9,7,9,7,10,11,8,
792, 7,11,7,9,7,9,7,10,11,8,
793, 7,11,7,9,7,9,7,10,11,8,
794, 7,11,7,9,7,9,7,10,11,8,
795, 7,11,7,9,7,9,7,10,11,8,
796, 7,11,7,9,7,9,7,10,11,8,
797, 7,11,7,9,7,9,7,10,11,8,
798, 7,11,7,9,7,9,7,10,11,8,
799, 7,11,7,9,7,9,7,10,11,8,
800, 7,11,7,9,7,9,7,10,11,8,
801, 7,11,7,9,7,9,7,10,11,8,
802, 7,11,7,9,7,9,7,10,11,8,
803, 7,11,7,9,7,9,7,10,11,8,
804, 7,11,7,9,7,9,7,10,11,8,
805, 7,11,7,9,7,9,7,10,11,8,
806, 7,11,7,9,7,9,7,10,11,8,
807, 7,11,7,9,7,9,7,10,11,8,
808, 7,11,7,9,7,9,7,10,8,8,
809, 7,11,7,9,7,9,7,10,8,8,
810, 7,11,7,9,7,9,7,10,8,8,
811, 7,11,7,9,7,11,7,10,8,8,
812, 7,11,7,9,7,11,7,10,8,8,
813, 7,11,7,9,7,11,7,10,8,8,
814, 7,11,7,9,7,11,7,10,8,8,
815, 7,11,7,9,7,11,7,10,8,8,
816, 7,11,7,9,7,11,7,10,8,8,
817, 7,11,7,9,7,11,7,10,8,8,
818, 11,11,7,9,7,11,7,10,8,8,
819, 11,11,7,9,7,11,7,10,8,8,
820, 11,11,7,9,7,11,7,10,8,8,
821, 11,11,7,9,7,11,7,10,8,8,
822, 11,11,7,9,7,11,7,10,8,8,
823, 11,11,7,9,7,11,7,10,8,8,
824, 11,11,7,9,7,11,7,10,8,8,
825, 11,11,7,9,7,11,7,10,8,8,
826, 11,11,7,9,7,11,7,10,8,8,
827, 11,11,7,9,7,11,7,10,8,8,
828, 11,11,7,9,7,11,7,10,8,8,
829, 11,10,7,9,7,11,7,10,8,8,
830, 11,10,7,9,7,11,7,10,8,8,
831, 11,10,7,9,7,11,7,10,8,8,
832, 11,10,7,9,7,11,7,10,8,8,
833, 11,10,7,9,7,11,10,10,8,8,
834, 11,10,7,9,7,11,10,10,8,8,
835, 11,10,7,9,7,11,10,10,8,8,
836, 11,10,7,9,7,11,10,10,8,8,
837, 11,10,7,9,7,11,10,10,8,8,
838, 11,10,7,9,7,11,10,10,8,8,
839, 11,10,7,9,7,11,10,10,8,8,
840, 11,10,7,9,7,11,10,10,8,8,
841, 11,10,7,9,7,11,10,10,8,8,
842, 11,10,7,9,7,11,10,10,8,8,
843, 11,10,7,9,7,11,10,10,8,8,
844, 11,10,7,9,10,11,10,10,8,8,
845, 11,10,7,9,10,11,10,10,8,8,
846, 11,10,7,9,10,11,10,10,8,8,
847, 11,10,7,9,10,11,10,10,8,8,
848, 11,10,7,9,10,11,10,10,8,8,
849, 11,10,7,9,10,11,10,10,8,8,
850, 11,10,7,9,10,11,10,10,8,8,
851, 11,10,7,9,10,11,10,10,8,8,
852, 11,10,7,9,10,11,10,10,8,8,
853, 11,10,7,9,10,11,10,10,8,8,
854, 11,10,7,9,10,11,10,10,8,8,
855, 11,10,7,9,10,11,10,10,8,8,
856, 11,10,7,9,10,11,10,10,8,8,
857, 11,10,7,9,10,11,10,10,8,8,
858, 11,10,7,9,10,11,10,10,8,8,
859, 11,10,7,9,10,11,10,7,8,8,
860, 11,10,7,9,10,11,10,7,8,8,
861, 11,10,7,9,10,11,10,7,8,8,
862, 11,10,7,9,10,11,10,7,8,8,
863, 11,10,7,9,10,11,10,7,8,8,
864, 11,10,7,9,10,11,10,7,8,8,
865, 11,10,7,9,10,11,10,7,8,8,
866, 11,10,7,9,10,11,10,7,11,8,
867, 11,10,10,9,10,11,10,7,11,8,
868, 11,10,10,9,10,11,10,7,11,8,
869, 11,10,10,9,10,11,10,7,11,8,
870, 11,10,10,9,10,11,10,7,11,8,
871, 11,10,10,9,10,11,10,7,11,8,
872, 11,10,10,9,10,11,10,7,11,8,
873, 11,10,10,9,10,11,10,7,11,8,
874, 11,10,10,9,10,11,10,7,11,8,
875, 11,10,10,9,10,11,10,7,11,8,
876, 11,10,10,9,10,11,10,7,11,8,
877, 11,10,10,9,10,11,10,7,11,8,
878, 11,10,10,9,10,11,10,7,11,8,
879, 11,10,10,9,10,11,10,7,11,8,
880, 11,10,10,9,10,11,10,7,11,8,
881, 8,10,10,9,10,11,10,7,11,8,
882, 8,10,10,9,10,11,10,7,11,8,
883, 8,10,10,9,10,11,10,7,11,8,
884, 8,10,10,9,10,11,10,7,11,8,
885, 8,10,10,9,10,11,10,7,11,8,
886, 8,10,10,9,10,11,10,7,11,8,
887, 8,10,10,9,10,11,10,7,11,8,
888, 8,10,10,9,10,11,10,7,11,8,
889, 8,10,10,9,10,11,10,7,11,8,
890, 8,10,10,9,10,11,10,7,11,8,
891, 8,10,10,9,10,11,10,7,11,8,
892, 8,9,10,9,10,11,10,7,11,8,
893, 8,9,10,9,10,11,10,7,11,8,
894, 8,9,10,9,10,11,10,7,11,8,
895, 8,9,10,9,10,11,10,7,11,8,
896, 8,9,10,9,10,11,9,7,11,8,
897, 8,9,10,9,10,11,9,7,11,8,
898, 8,9,10,9,10,11,9,7,11,8,
899, 8,9,10,9,10,11,9,7,11,8,
900, 8,9,10,9,10,11,9,7,11,8,
901, 8,9,10,9,10,11,9,7,11,8,
902, 8,9,10,9,10,11,9,7,11,8,
903, 8,9,10,9,10,11,9,7,11,8,
904, 8,9,10,9,10,11,9,7,11,8,
905, 8,9,10,9,10,11,9,7,11,8,
906, 8,9,10,9,10,11,9,7,11,8,
907, 8,9,10,9,10,11,9,7,11,8,
908, 8,9,10,9,10,11,9,7,11,8,
909, 8,9,10,9,10,11,9,7,11,8,
910, 8,9,10,9,10,11,9,7,11,8,
911, 8,9,10,9,10,11,9,7,11,11,
912, 8,9,10,9,10,11,9,7,11,11,
913, 8,9,10,9,10,11,9,7,11,11,
914, 8,9,10,9,10,11,9,7,11,11,
915, 8,9,10,9,10,11,9,7,11,11,
916, 8,9,10,9,10,11,9,7,11,11,
917, 8,9,10,9,10,11,9,7,11,11,
918, 8,9,10,9,10,11,9,7,11,11,
919, 8,9,10,11,10,11,9,7,11,11,
920, 8,9,10,11,10,11,9,7,11,11,
921, 8,9,10,11,10,11,9,7,11,11,
922, 8,9,10,11,10,11,9,7,11,11,
923, 8,9,10,11,10,11,9,7,11,11,
924, 8,9,10,11,10,11,9,7,11,11,
925, 8,9,10,11,10,11,9,7,11,11,
926, 8,9,10,11,10,11,9,7,11,11,
927, 8,9,10,11,10,11,9,7,11,11,
928, 8,9,10,11,10,11,9,7,11,11,
929, 8,9,10,11,10,11,9,7,11,11,
930, 8,9,10,11,10,11,9,7,11,11,
931, 8,9,10,11,10,11,9,7,11,11,
932, 8,9,10,11,10,11,9,7,11,11,
933, 8,9,10,11,10,11,9,7,11,11,
934, 8,9,10,11,10,11,9,7,11,11,
935, 8,9,10,11,10,11,9,7,11,11,
936, 8,9,10,11,10,11,9,7,11,11,
937, 8,9,10,11,10,11,9,7,11,11,
938, 8,9,10,11,9,11,9,7,11,11,
939, 8,9,10,11,9,11,9,7,11,11,
940, 8,9,10,11,9,11,9,7,11,11,
941, 8,9,10,11,9,11,9,7,11,11,
942, 8,9,10,11,9,7,9,7,11,11,
943, 8,9,10,11,9,7,9,7,11,11,
944, 8,9,10,11,9,7,9,10,11,11,
945, 8,9,10,11,9,7,9,10,11,11,
946, 8,9,10,11,9,7,9,10,11,11,
947, 8,9,10,11,9,7,9,10,11,11,
948, 8,9,10,11,9,7,9,10,11,11,
949, 8,9,10,11,9,7,9,10,11,11,
950, 8,9,10,11,9,7,9,10,9,11,
951, 8,9,10,11,9,7,9,10,9,11,
952, 8,9,10,11,9,7,9,10,9,11,
953, 8,9,10,11,9,7,9,10,9,11,
954, 8,9,10,11,9,7,9,10,9,11,
955, 8,9,10,11,9,7,9,10,9,11,
956, 8,9,10,11,9,7,9,10,9,11,
957, 8,9,10,11,9,7,9,10,9,11,
958, 8,9,10,11,9,7,9,10,9,11,
959, 8,9,10,11,9,7,9,10,9,11,
960, 8,9,10,11,9,7,9,10,9,11,
961, 8,9,9,11,9,7,9,10,9,11,
962, 8,9,9,11,9,7,9,10,9,11,
963, 8,9,9,11,9,7,9,10,9,11,
964, 8,9,9,11,9,7,9,10,9,11,
965, 8,9,9,11,9,7,9,10,9,11,
966, 8,9,9,11,9,7,9,10,9,11,
967, 8,9,9,11,9,7,9,10,9,11,
968, 8,9,9,11,9,7,9,10,9,11,
969, 8,9,9,11,9,7,9,10,9,11,
970, 8,9,9,11,9,7,9,10,9,11,
971, 8,9,9,11,9,7,9,10,9,11,
972, 8,9,9,11,9,7,9,10,9,11,
973, 8,9,9,11,9,7,9,10,9,11,
974, 8,9,9,11,9,7,9,10,9,11,
975, 8,9,9,11,9,7,9,10,9,11,
976, 8,9,9,11,9,7,9,10,9,11,
977, 8,9,9,11,9,7,9,10,9,11,
978, 8,11,9,11,9,7,9,10,9,7,
979, 8,11,9,11,9,7,9,10,9,7,
980, 8,11,9,11,9,7,9,10,9,7,
981, 8,11,9,11,9,7,9,10,9,7,
982, 8,11,9,11,9,7,9,10,9,7,
983, 8,11,9,11,9,7,9,10,9,7,
984, 8,11,9,11,9,7,9,10,9,7,
985, 8,11,9,11,9,7,9,10,9,7,
986, 8,11,9,11,9,7,9,10,9,7,
987, 8,11,9,11,9,7,9,10,9,7,
988, 8,11,9,11,9,7,9,10,9,7,
989, 8,11,9,11,9,7,9,10,9,7,
990, 8,11,9,11,9,7,9,10,9,7,
991, 8,11,9,11,9,7,9,10,9,7,
992, 8,11,9,11,9,7,9,10,9,7,
993, 8,11,9,11,9,7,9,10,9,7,
994, 8,11,9,11,9,7,9,10,9,7,
995, 8,11,9,11,9,7,9,10,9,7,
996, 8,11,9,11,9,7,9,10,9,7,
997, 8,11,9,11,9,7,9,10,9,7,
998, 8,11,9,11,9,7,9,10,9,7,
999, 8,11,9,11,9,7,9,10,9,7,
