0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
452, 0,0,1,0,0,0,2,2,0,1,
453, 0,0,1,0,0,0,2,2,0,1,
454, 0,0,1,0,0,0,2,2,0,1,
455, 0,0,1,0,0,0,2,2,0,1,
456, 0,0,1,0,0,0,2,2,0,1,
457, 0,0,1,0,0,0,2,2,0,1,
458, 0,0,1,0,0,0,2,2,0,1,
459, 0,0,1,0,0,0,2,2,0,1,
460, 0,0,1,0,0,0,2,2,0,1,
461, 0,0,1,0,0,0,2,2,0,1,
462, 0,0,1,0,0,0,2,2,0,1,
463, 0,0,1,0,0,0,2,2,0,1,
464, 0,0,1,0,0,0,2,2,0,1,
465, 0,0,1,0,0,0,2,2,0,1,
466, 0,0,1,0,0,0,2,2,0,1,
467, 0,0,1,0,0,0,2,2,0,1,
468, 0,0,1,0,0,0,2,2,0,1,
469, 0,0,1,0,0,0,2,2,0,1,
470, 0,0,1,0,0,0,2,2,0,1,
471, 0,0,1,0,0,0,2,2,0,1,
472, 0,0,1,0,0,0,2,2,0,1,
473, 0,0,1,0,0,0,2,2,0,1,
474, 0,0,1,0,0,0,2,2,0,1,
475, 0,0,2,0,0,0,0,2,0,1,
476, 2,0,2,0,0,0,0,2,0,1,
477, 2,0,2,0,0,0,0,2,0,1,
478, 2,0,2,0,0,0,0,2,0,1,
479, 2,0,2,0,0,0,0,2,0,1,
480, 2,0,2,0,0,0,0,2,0,1,
481, 2,0,2,0,0,0,0,2,0,1,
482, 2,0,2,0,0,0,0,2,0,1,
483, 2,0,2,0,0,0,0,2,0,1,
484, 2,0,2,0,0,0,0,2,0,1,
485, 2,0,2,0,0,0,0,2,0,1,
486, 2,0,2,0,0,0,0,2,0,1,
487, 2,0,2,0,0,0,0,2,0,1,
488, 2,0,2,0,0,0,0,2,0,1,
489, 2,0,2,0,0,0,0,2,0,1,
490, 2,0,2,0,0,0,0,2,0,1,
491, 2,0,2,0,0,0,0,2,0,1,
492, 2,0,2,0,0,0,0,2,0,1,
493, 2,0,2,0,0,0,0,2,0,1,
494, 2,0,2,0,0,0,0,2,0,1,
495, 2,0,2,0,0,0,0,2,0,1,
496, 2,0,2,0,0,0,0,2,0,1,
497, 2,0,2,0,0,0,0,2,0,1,
498, 2,0,2,0,0,0,0,2,0,1,
499, 2,0,2,0,0,0,0,2,0,1,
500, 2,0,2,0,0,0,0,2,0,1,
501, 2,0,2,0,0,0,0,2,0,1,
502, 2,0,2,0,0,0,0,2,0,1,
503, 2,0,2,0,0,0,0,2,0,1,
504, 2,0,2,0,0,0,0,2,0,1,
505, 2,0,2,0,0,0,0,2,0,1,
506, 2,0,2,0,0,0,0,2,0,1,
507, 2,0,2,0,0,0,0,2,0,1,
508, 2,0,2,0,0,0,0,2,0,1,
509, 2,0,2,0,0,0,0,2,0,1,
510, 2,0,2,0,0,0,0,2,0,1,
511, 2,0,2,0,0,0,0,2,0,1,
512, 2,0,2,0,0,0,0,2,0,1,
513, 2,0,2,0,0,0,0,2,0,1,
514, 2,0,2,0,0,0,0,2,0,1,
515, 2,0,2,0,0,0,0,2,0,1,
516, 2,0,2,0,0,0,0,2,0,1,
517, 2,0,2,0,0,0,0,2,0,1,
518, 2,0,2,0,0,2,0,0,0,1,
519, 2,0,2,0,0,2,0,0,0,1,
520, 2,0,2,0,0,2,0,0,0,1,
521, 2,0,2,0,0,2,0,0,0,1,
522, 2,0,2,0,0,2,0,0,0,1,
523, 2,0,2,0,0,2,0,0,0,1,
524, 2,0,2,0,0,2,0,0,0,1,
525, 2,0,2,0,0,2,0,0,0,1,
526, 2,0,2,0,0,2,0,0,0,1,
527, 2,0,2,0,0,2,0,0,0,1,
528, 2,0,2,0,0,2,0,0,0,1,
529, 2,0,2,0,0,2,0,0,0,1,
530, 2,0,2,0,0,2,0,0,0,1,
531, 2,0,2,0,0,2,0,0,0,1,
532, 2,0,2,0,0,2,0,0,0,1,
533, 2,0,2,0,0,2,0,0,0,1,
534, 2,0,2,0,0,2,0,0,0,1,
535, 2,0,2,0,0,2,0,0,0,1,
